Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BMAL1-CLOCK/NPAS2 activates circadian expression	1/38	0.6631166295059243	0.7285609579827278	0	0	0.931256300705679	0.38256417886694954	BHLHE40
Glycosphingolipid metabolism	1/38	0.6631166295059243	0.7285609579827278	0	0	0.931256300705679	0.38256417886694954	GBA
Nuclear receptors	1/38	0.6631166295059243	0.7285609579827278	0	0	0.931256300705679	0.38256417886694954	VDR
Signaling events mediated by HDAC class II	1/38	0.6631166295059243	0.7285609579827278	0	0	0.931256300705679	0.38256417886694954	GNG2
Striated muscle contraction	1/38	0.6631166295059243	0.7285609579827278	0	0	0.931256300705679	0.38256417886694954	NEB
Triglyceride biosynthesis	1/38	0.6631166295059243	0.7285609579827278	0	0	0.931256300705679	0.38256417886694954	AGPAT4
HIV-1 transcription initiation	1/39	0.6726347872376462	0.7372651760469575	0	0	0.9067028138730485	0.35955550376709083	GTF2F1
Tricarboxylic acid (TCA) cycle	1/39	0.6726347872376462	0.7372651760469575	0	0	0.9067028138730485	0.35955550376709083	OGDH
APC/C-mediated degradation of cell cycle proteins	2/82	0.6768984117343845	0.741059398628639	0	0	0.8610320284697509	0.33600403618662616	PSMD4;CDC14A
PAC1 receptor pathway	1/40	0.6818844849671452	0.7447532672690805	0	0	0.8834084802113221	0.3382527009543703	PRKCH
Pyruvate metabolism and citric acid (TCA) cycle	1/40	0.6818844849671452	0.7447532672690805	0	0	0.8834084802113221	0.3382527009543703	OGDH
Meiosis	2/83	0.6833366731410051	0.7454581888810964	0	0	0.8503580686261588	0.3237888077396521	H2AFZ;HSPA2
G alpha (s) signaling events	3/125	0.688608047409939	0.7492569391294143	0	0	0.8465854299991233	0.3158466671314823	GNG2;ADORA2A;PDE4A
Influenza viral RNA transcription and replication	3/125	0.688608047409939	0.7492569391294143	0	0	0.8465854299991233	0.3158466671314823	PPP2R1A;GTF2F1;SMG6
Cell junction organization	2/84	0.6896695651931182	0.7492569391294143	0	0	0.8399444492665568	0.3120752177122159	PXN;ARHGEF6
ERBB1 internalization pathway	1/41	0.6908732815349143	0.7492569391294143	0	0	0.8612788632326821	0.3184999384983954	GRB2
Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer	1/41	0.6908732815349143	0.7492569391294143	0	0	0.8612788632326821	0.3184999384983954	CDKN2B
MicroRNAs in cardiomyocyte hypertrophy	2/85	0.695897899069546	0.7538214053226969	0	0	0.829781760493933	0.30083930746217047	MAP2K3;TGFB1
Messenger RNA splicing: minor pathway	1/42	0.6996085232586055	0.756953484181442	0	0	0.8402287397651952	0.30015857010980423	GTF2F1
Glycerophospholipid biosynthesis	2/86	0.702022524000327	0.7577906684302597	0	0	0.8198610405016099	0.29005846534865787	AGPAT4;PNPLA2
mRNA stability regulation by proteins that bind AU-rich elements	2/86	0.702022524000327	0.7577906684302597	0	0	0.8198610405016099	0.29005846534865787	PSMD4;MAPKAPK2
Protein metabolism	11/442	0.7055587411303299	0.7607191094567384	0	0	0.8771182707274809	0.30590837249088054	SEC61A1;GALNT3;DAD1;SEMA6D;SRPR;SSR1;CALR;SEC24D;SRP14;MUC20;SEC11C
Beta-3 integrin cell surface interactions	1/43	0.7080973501134692	0.7616786397029633	0	0	0.8201810031294934	0.283104907074891	LAMC1
Cleavage of growing transcript in the termination region	1/43	0.7080973501134692	0.7616786397029633	0	0	0.8201810031294934	0.283104907074891	SRRM1
Lysine degradation	1/44	0.7163467013122373	0.7687623136033767	0	0	0.8010657193605684	0.2672283220039008	OGDH
Vasopressin-regulated water reabsorption	1/44	0.7163467013122373	0.7687623136033767	0	0	0.8010657193605684	0.2672283220039008	RAB11A
Prostate cancer	2/89	0.7197831506277154	0.7706600593047613	0	0	0.7914672556959954	0.2602386221329737	MDM2;GRB2
Salivary secretion	2/89	0.7197831506277154	0.7706600593047613	0	0	0.7914672556959954	0.2602386221329737	ITPR1;ATP2B4
HNF3B pathway	1/45	0.7243633208053069	0.7737707611839346	0	0	0.7828193121265945	0.2524296283155251	CPT1A
RNA polymerase III transcription	1/45	0.7243633208053069	0.7737707611839346	0	0	0.7828193121265945	0.2524296283155251	SNAPC5
Transfer RNA aminoacylation	1/46	0.73215376320504	0.781189465590597	0	0	0.7653838563252418	0.23861968982634546	AARS
Actions of nitric oxide in the heart	1/47	0.7397243987152896	0.7874485534711148	0	0	0.7487064638195999	0.22571822506403483	PRKAR1A
LKB1 signaling events	1/47	0.7397243987152896	0.7874485534711148	0	0	0.7487064638195999	0.22571822506403483	PSEN2
Ubiquitin-mediated proteolysis	3/136	0.7418891831090894	0.7888441946982722	0	0	0.7761248039885811	0.23171624810554492	UBA7;MDM2;WWP2
ATM pathway	1/48	0.7470814184477079	0.7898206300293845	0	0	0.732738747590794	0.2136527743457185	MDM2
Chondroitin sulfate/dermatan sulfate metabolism	1/48	0.7470814184477079	0.7898206300293845	0	0	0.732738747590794	0.2136527743457185	CHST11
Diurnally regulated genes with circadian orthologs	1/48	0.7470814184477079	0.7898206300293845	0	0	0.732738747590794	0.2136527743457185	DAZAP2
Lipid digestion, mobilization, and transport	1/48	0.7470814184477079	0.7898206300293845	0	0	0.732738747590794	0.2136527743457185	PPP1CC
N-glycan biosynthesis	1/48	0.7470814184477079	0.7898206300293845	0	0	0.732738747590794	0.2136527743457185	DAD1
Amino acid and oligopeptide SLC transporters	1/49	0.7542308395135647	0.7937463504675785	0	0	0.7174363528715216	0.20235780521526275	SLC15A3
Deadenylation-dependent mRNA decay	1/49	0.7542308395135647	0.7937463504675785	0	0	0.7174363528715216	0.20235780521526275	CNOT11
FoxO family signaling	1/49	0.7542308395135647	0.7937463504675785	0	0	0.7174363528715216	0.20235780521526275	CSNK1D
Glycerolipid metabolism	1/49	0.7542308395135647	0.7937463504675785	0	0	0.7174363528715216	0.20235780521526275	AGPAT4
Downstream signaling events Of B cell receptor (BCR)	2/98	0.7677785936456307	0.8063266179783761	0	0	0.7169335705812574	0.18945247552148364	PSMD4;MDM2
Nuclear receptor transcription pathway	1/51	0.7679301123603581	0.8063266179783761	0	0	0.6886678507992895	0.18184725643774366	VDR
Endometrial cancer	1/52	0.7744911711616865	0.8122926698676486	0	0	0.6751297321770626	0.17252874048153127	GRB2
Pyrimidine metabolism	2/100	0.7774223285696988	0.8144424394539702	0	0	0.7022296463069213	0.17680143868711096	ENTPD1;TXNRD1
GABA A and B receptor activation	1/53	0.7808670543242952	0.8162004051986977	0	0	0.6621123104249215	0.16377372401783674	GNG2
JNK/MAPK pathway	1/53	0.7808670543242952	0.8162004051986977	0	0	0.6621123104249215	0.16377372401783674	IL1R1
RNA polymerase II transcription	2/101	0.7821115860304194	0.816577520330065	0	0	0.6951004709011827	0.170826401073894	GTF2F1;SRRM1
Meiotic recombination	1/54	0.7870629791521012	0.8208196306281508	0	0	0.6495861121351252	0.1555414519186208	H2AFZ
Transport of mature transcript to cytoplasm	1/55	0.7930840161064914	0.8261664384243494	0	0	0.6375238471153214	0.147794677199245	SRRM1
Amino acid metabolism	4/195	0.8036020153348019	0.8361804754159425	0	0	0.7197083021690351	0.15736503941352137	SLC6A8;PSMD4;OGDH;OAZ1
Acute myeloid leukemia	1/57	0.8046209993537259	0.8362989914542662	0	0	0.6146917026135499	0.13362409232656133	GRB2
Autodegradation of Cdh1 by Cdh1-APC/C	1/58	0.8101463896215166	0.8410958022587431	0	0	0.6038764762706055	0.12714034638369662	PSMD4
Telomere maintenance	1/59	0.8155157873725736	0.84572007579378	0	0	0.593434188767073	0.12102170336796618	H2AFZ
Glucose metabolism	1/61	0.8258040671355027	0.8535156130125331	0	0	0.5735938425103612	0.10978456539647428	PPP2R1A
HIV genome transcription	1/61	0.8258040671355027	0.8535156130125331	0	0	0.5735938425103612	0.10978456539647428	GTF2F1
Licensing factor removal from origins	1/61	0.8258040671355027	0.8535156130125331	0	0	0.5735938425103612	0.10978456539647428	PSMD4
Messenger RNA processing	4/203	0.827841961536274	0.8546658910162203	0	0	0.6904881550610193	0.1304560058670141	PRPF18;DHX16;GTF2F1;SRRM1
SLC-mediated transmembrane transport	5/251	0.839584718854208	0.8644982117918864	0	0	0.6977471384731736	0.1219996161076223	SLC22A15;SLC15A3;SLC2A6;SLC39A4;SLC2A8
Collagen biosynthesis and modifying enzymes	1/64	0.8401725045336732	0.8644982117918864	0	0	0.5461952691082353	0.09511883867960759	COL16A1
Validated nuclear estrogen receptor alpha network	1/64	0.8401725045336732	0.8644982117918864	0	0	0.5461952691082353	0.09511883867960759	CD82
Cell cycle checkpoints	2/117	0.8461168965879428	0.8696462874830468	0	0	0.5978957140646759	0.09990703051919013	PSMD4;MDM2
Destabilization of mRNA by AUF1 (hnRNP D0)	1/66	0.8490879209209621	0.8717302654788543	0	0	0.529334608553081	0.08659519302876595	PSMD4
Activation of NF-kappaB in B cells	1/68	0.857506847861705	0.8784216490290636	0	0	0.5134805545982344	0.0789353703393829	PSMD4
Messenger RNA splicing: major pathway	1/68	0.857506847861705	0.8784216490290636	0	0	0.5134805545982344	0.0789353703393829	SRRM1
Complement and coagulation cascades	1/70	0.8654568879160237	0.8846041641973516	0	0	0.4985455762349731	0.07203869777241134	F2R
Hedgehog signaling pathway	1/70	0.8654568879160237	0.8846041641973516	0	0	0.4985455762349731	0.07203869777241134	CSNK1D
Cyclin A-Cdk2-associated events at S phase entry	1/72	0.8729641115512167	0.891291534887651	0	0	0.4844520051034448	0.06581805311775993	PSMD4
Gene expression	22/968	0.8781230732699695	0.8955692270435451	0	0	0.7933579335793358	0.10311155693627165	CDKN2B;NOTCH1;VDR;H2AFZ;SRPR;MBD2;GTF2F1;SRP14;MED15;RUNX2;SMG6;SRRM1;MED12;SNAPC5;SEC61A1;PSMD4;PPP2R1A;CNOT11;MAPKAPK2;SSR1;SEC11C;AARS
Gastric acid secretion	1/74	0.8800531421130324	0.8965480742143793	0	0	0.471130684444877	0.060197773673276576	ITPR1
Neuroactive ligand-receptor interaction	5/272	0.8850462231014601	0.9006417512618382	0	0	0.6421646466067684	0.07841819643966108	CYSLTR2;ADORA2A;F2R;NMUR1;F2RL2
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	1/76	0.8867472361405034	0.9013800288160894	0	0	0.4585198342214328	0.055111930027520725	UBA7
Glycerophospholipid metabolism	1/79	0.8960955849607032	0.9098816708831755	0	0	0.44081614063852076	0.048361141817424035	AGPAT4
Carbohydrate metabolism	4/235	0.9012478224497841	0.914108658554995	0	0	0.5938466295609153	0.06174520718664079	CHST11;PPP2R1A;CD44;CHST2
Capped intron-containing pre-mRNA processing	2/138	0.9041794838043216	0.916076582275431	0	0	0.5050240736864141	0.05086975898397688	GTF2F1;SRRM1
DNA replication pre-Initiation	1/88	0.9197665020063561	0.9308480261269145	0	0	0.3950307261999551	0.033038569910468746	PSMD4
Neural crest differentiation	1/91	0.9263931262882199	0.9365287184795572	0	0	0.3818038286954806	0.029191419554880506	NOTCH1
Class B GPCRs (secretin family receptors)	1/95	0.9343865065278205	0.9425470873708582	0	0	0.36548127432825667	0.02480342608128069	GNG2
Transport of inorganic cations/anions and amino acids/oligopeptides	1/95	0.9343865065278205	0.9425470873708582	0	0	0.36548127432825667	0.02480342608128069	SLC15A3
Potassium channels	1/99	0.9415131835286532	0.9487003070670398	0	0	0.35049117337876534	0.021123026414818086	GNG2
Purine metabolism	2/164	0.9478167238530785	0.9540116044011377	0	0	0.42339967488247443	0.02269173496788841	ENTPD1;PDE4A
Generic transcription pathway	6/377	0.9569123993949207	0.9621186692501706	0	0	0.5525606469002695	0.02433666528915241	MED12;CDKN2B;NOTCH1;VDR;MED15;RUNX2
Metapathway biotransformation	2/174	0.9589036178265286	0.962882334296608	0	0	0.398576512455516	0.01672614853013449	CHST11;CHST2
S phase	1/112	0.9597560929514891	0.962882334296608	0	0	0.30923463427903924	0.01270215172321398	PSMD4
Transmission across chemical synapses	2/190	0.9720959034531726	0.9742045713565417	0	0	0.3643522374498372	0.0103114646419636	GNG2;MDM2
Metabolism	34/1615	0.9743829938024003	0.9754386633514819	0	0	0.7244877257050112	0.018801061554677496	ATP6V1A;ARF1;PON2;GBA;ITPR1;FHL2;INPPL1;GLRX;IQGAP1;TCIRG1;OAZ1;MED15;AGPAT4;MED12;INPP5B;GLIPR1;GNA15;GNG2;CHST11;ACADL;INPP5D;B4GALNT1;COX8A;CERS4;CPT1A;GALNT3;ITPK1;COX6C;ATP5J2;DAD1;OGDH;CHST2;CD44;ST6GALNAC6
Neuronal system	3/283	0.9873783460644641	0.9873783460644641	0	0	0.36585179526356	0.004647043523450167	GNG2;MDM2;STX11
